duration,src_bytes,dst_bytes,hot,num_compromised,root_shell,num_root,num_shells,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,anomalie_score,fenster_index
55.53420204344664,640.766547628979,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.10461233686648046,-0.33569386171677096,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.033121307109418,-0.27041686556097844,-0.37389954702194306,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.13699534784175546,-0.13674398963891043,0.853297523056238,3312
55.53420204344664,686.9161200027991,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.2126886190868346,-0.4209080751285185,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.0236786364072095,-0.29554966499521607,-0.37389954702194306,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.13699534784175546,-0.13674398963891043,0.853297523056238,3312
55.53420204344664,686.9161200027991,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.3207649013071887,-0.5061222885402661,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.014235965705001,-0.32068246442945364,-0.37389954702194306,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.17337930600510848,-0.17397633163390644,0.853297523056238,3312
55.53420204344664,686.9161200027991,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.4288411835275428,-0.5913365019520136,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.0047932950027927,-0.34581526386369127,-0.37389954702194306,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.17337930600510848,-0.17397633163390644,0.853297523056238,3312
56.39582291971295,694.0282116357508,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.5369174657478969,-0.6765507153637611,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,0.9953506243005841,-0.37094806329792884,-0.37389954702194306,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.20976326416846153,-0.21120867362890244,0.853297523056238,3312
149.0200671183412,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.11154022757422777,-0.1652654348932759,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.06422743151504937,-0.025046963653922436,0.8278652081480932,343
148.51745494051917,629.229154535524,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.4357690742352901,0.09037720534196671,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.37094806329792884,-4.8504977712780395,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.13699534784175546,-0.09951164764391444,0.8278652081480932,343
148.3020497214526,653.5683125682921,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.2196165097945819,-0.08005122148152835,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.37094806329792884,-4.8504977712780395,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.17337930600510848,-0.13674398963891043,0.8278652081480932,343
148.3020497214526,680.8155258465338,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.327692792014936,0.005162991930219177,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.37094806329792884,-4.8504977712780395,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.13699534784175546,-0.13674398963891043,0.8278652081480932,343
148.87646363896346,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.11154022757422777,-0.1652654348932759,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.37094806329792884,-4.8504977712780395,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.13699534784175546,-0.09951164764391444,0.8278652081480932,343
149.09186885803004,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.2196165097945819,-0.08005122148152835,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.10061138967840244,-0.09951164764391444,0.8278652081480932,343
149.0200671183412,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.327692792014936,0.005162991930219177,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.10061138967840244,-0.06227930564891842,0.8278652081480932,343
149.09186885803004,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.4357690742352901,0.09037720534196671,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.06422743151504937,-0.06227930564891842,0.8278652081480932,343
149.0200671183412,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.0034639453538736504,-0.25047964830502345,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.06422743151504937,-0.025046963653922436,0.8278652081480932,343
149.0200671183412,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.2196165097945819,-0.08005122148152835,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.027843473351696357,0.012185378341073548,0.8278652081480932,343
148.51745494051917,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.0034639453538736504,-0.25047964830502345,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.3911308950190717,1.5387114001359097,0.8009912391348856,354
148.37385146114144,594.6169752551589,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.2126886190868346,-0.4209080751285185,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.4638988113457778,1.5759437421309057,0.8009912391348856,354
148.44565320083032,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.0034639453538736504,-0.25047964830502345,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.4638988113457778,1.5759437421309057,0.8009912391348856,354
150.16889495336292,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.10461233686648046,-0.33569386171677096,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.4275148531824249,1.5387114001359097,0.8009912391348856,354
150.16889495336292,583.0795821617039,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.2126886190868346,-0.4209080751285185,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.4275148531824249,1.5387114001359097,0.8009912391348856,354
148.51745494051917,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.10461233686648046,-0.33569386171677096,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.3911308950190717,1.5014790581409136,0.8009912391348856,354
148.51745494051917,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.2126886190868346,-0.4209080751285185,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.3911308950190717,1.5014790581409136,0.8009912391348856,354
147.72763580394172,583.0795821617039,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.0034639453538736504,-0.25047964830502345,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.354746936855719,1.4642467161459176,0.8009912391348856,354
147.72763580394172,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.10461233686648046,-0.33569386171677096,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.3183629786923659,1.4642467161459176,0.8009912391348856,354
147.72763580394172,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.11154022757422777,-0.1652654348932759,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.01908887121860241,-1.8660989551073104,1.4508250304460866,-0.4023688220598481,-0.6300362677155994,1.4105220359238233,5.691367943001365,1.354746936855719,1.4642467161459176,0.8009912391348856,354
149.16367059771892,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.2196165097945819,-0.08005122148152835,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.32068246442945364,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,0.00854048481165666,0.04941772033606958,0.7965448746486241,344
149.0200671183412,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.11154022757422777,-0.1652654348932759,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.32068246442945364,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,0.11769235930171576,0.16111474632105757,0.7965448746486241,344
148.94826537865234,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.10461233686648046,-0.33569386171677096,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,-0.027843473351696357,0.012185378341073548,0.7965448746486241,344
148.94826537865234,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.11154022757422777,-0.1652654348932759,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.32068246442945364,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,0.00854048481165666,0.04941772033606958,0.7965448746486241,344
148.94826537865234,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.0034639453538736504,-0.25047964830502345,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.34581526386369127,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,0.00854048481165666,0.04941772033606958,0.7965448746486241,344
149.09186885803004,583.0795821617039,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,-0.10461233686648046,-0.33569386171677096,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.32068246442945364,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,0.04492444297500973,0.08665006233106556,0.7965448746486241,344
149.09186885803004,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.0034639453538736504,-0.25047964830502345,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.32068246442945364,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,0.04492444297500973,0.08665006233106556,0.7965448746486241,344
149.09186885803004,571.5421890682488,-0.17288911019487843,-0.04259266651277452,-0.006555931517146298,-0.017659764354123624,-0.003594896066777297,-0.003113266288597351,-0.07376311310940631,0.11154022757422777,-0.1652654348932759,-0.06572483754940132,-0.08394658637698478,3.2571786022894686,3.2759710912311792,0.016251167940800754,-0.01719464891741929,-0.5138199744503732,1.2030893797491709,-0.32068246442945364,-4.353097968582917,3.0110383424888214,-0.4023688220598481,-0.6300362677155994,-0.08619635256167814,-0.20548382162327253,0.08130840113836274,0.12388240432606154,0.7965448746486241,344
